dsid,n,p0,p1,w0,fisher_mat
regular,50,0.3651322276487855,0.14539461414853885,0.9229434261205057,"[ 3.93210305e+00 -1.53867964e-03  1.59862380e-02 -1.53867964e-03
  6.08115124e-03  7.59293400e-05  1.59862380e-02  7.59293400e-05
  5.35468517e-02]"
regular,50,0.3505131407689148,0.17639142808743266,0.7432075524624103,"[ 7.89203616 -0.20343141  0.02093362 -0.20343141  1.00865362  0.0425412
  0.02093362  0.0425412   0.15627882]"
regular,50,0.334740024777101,0.16712852067851905,0.7951213136485928,"[ 9.17998251 -0.19353393 -0.08282821 -0.19353393  0.36425379  0.03214414
 -0.08282821  0.03214414  0.10901113]"
regular,50,0.35130993101051144,0.15618574238744395,0.6242909117119846,"[ 8.96319453 -0.10161558 -0.12364485 -0.10161558  5.21821621  0.25803064
 -0.12364485  0.25803064  0.35042752]"
regular,50,0.1437912956546827,0.3514203178514422,0.19852869033106432,"[ 27.92920841  -0.7550731   -0.99171936  -0.7550731  300.33775336
  -7.43700858  -0.99171936  -7.43700858   4.92852761]"
regular,50,0.16792724398397707,0.34255748492110566,0.25171748424106827,"[ 2.10037459e+01 -3.10667399e+00 -5.42399126e-01 -3.10667399e+00
  1.34267401e+02  1.16877169e-01 -5.42399126e-01  1.16877169e-01
  3.32951174e+00]"
regular,50,0.13892822198764965,0.3386887161993501,0.25274625194831374,"[ 26.43448854  -0.64134057  -2.39648941  -0.64134057 137.7032524
  -0.83407187  -2.39648941  -0.83407187   3.53711341]"
regular,50,0.13005173867843442,0.351950215131261,0.18003825790013475,"[ 2.12746234e+01 -1.48901425e-01  1.86302471e+00 -1.48901425e-01
  4.42330614e+02  6.73613442e-01  1.86302471e+00  6.73613442e-01
  6.25035705e+00]"
regular,50,0.13901762236734552,0.3449917426654217,0.23882487078587197,"[ 16.94057722  -0.47459444  -0.79780016  -0.47459444 187.34249285
  -0.29958298  -0.79780016  -0.29958298   3.97253378]"
regular,50,0.16291952614320884,0.3617210160756373,0.31147158955742216,"[19.8618576  -0.66159544 -0.82588409 -0.66159544 67.21410367  0.39886621
 -0.82588409  0.39886621  2.14696166]"
regular,50,0.1579508719382177,0.3440088262588428,0.30855346372299064,"[19.81771631 -1.16680736  0.73306179 -1.16680736 73.21519572 -0.50246039
  0.73306179 -0.50246039  2.21262237]"
regular,50,0.15417666384346473,0.35298565086535183,0.27255131509415303,"[ 26.20360179  -1.16935811  -1.35075384  -1.16935811 102.63962161
   1.17115327  -1.35075384   1.17115327   2.31321366]"
regular,50,0.15182007058104954,0.3500839709767802,0.3434007443658984,"[28.31622147 -0.52789223  0.50047542 -0.52789223 44.41865882 -0.16830721
  0.50047542 -0.16830721  1.61521788]"
regular,50,0.17414164759657955,0.3572514059471908,0.18486948075357898,"[ 1.36797644e+01 -4.66862458e+00  7.27764913e-02 -4.66862458e+00
  3.88694168e+02  9.70031033e-01  7.27764913e-02  9.70031033e-01
  5.55524258e+00]"
regular,50,0.15325347614731005,0.3464329853908011,0.30248024554793695,"[ 2.58770650e+01 -1.19199255e+00 -1.70396440e-02 -1.19199255e+00
  8.67199925e+01 -1.21058296e+00 -1.70396440e-02 -1.21058296e+00
  1.88258804e+00]"
regular,50,0.34363506657644677,0.14303736979338313,0.6807786549728063,"[ 9.74213445 -0.02700975 -0.06978027 -0.02700975  1.79046998  0.04462073
 -0.06978027  0.04462073  0.27364957]"
regular,50,0.1409165420020925,0.34749631938412795,0.2686435240052398,"[ 38.16130433  -0.58450861  -1.89908867  -0.58450861 119.63759482
   1.7363953   -1.89908867   1.7363953    2.44869585]"
regular,50,0.34844800405677123,0.15536701905319253,0.7791185700861185,"[ 6.24556455 -0.0395711  -0.0181108  -0.0395711   0.32736613  0.01206599
 -0.0181108   0.01206599  0.14909958]"
